market_id,adm_cd,adm_nm,overlap_ratio,relation_type,source_id,geometry_version,confidence
SEOUL-DONGJAK-SINDAEBANG-BORAMAE,11590680,신대방2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DONGJAK-SINDAEBANG-BORAMAE,11590660,대방동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-DONGJAK-SINDAEBANG-BORAMAE,11590550,상도3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-SILLIM,11620695,신림동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-SILLIM,11620645,서원동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-SILLIM,11620685,신사동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GWANAK-SILLIM,11620745,삼성동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GWANAK-SILLIM,11620655,신원동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GWANAK-SNU-SHAROSU,11620575,행운동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-SNU-SHAROSU,11620595,청룡동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-SNU-SHAROSU,11620585,낙성대동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-NAKSEONGDAE,11620575,행운동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-NAKSEONGDAE,11620625,인헌동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-BONGCHEON,11620605,은천동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-BONGCHEON,11620595,청룡동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-BONGCHEON,11620615,중앙동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GWANAK-DAEHAKDONG-GWANAKSAN,11620575,행운동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-DAEHAKDONG-GWANAKSAN,11620595,청룡동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-DAEHAKDONG-GWANAKSAN,11620735,대학동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GWANAK-SINDAEBANG-NANGOK,11620725,조원동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-SINDAEBANG-NANGOK,11620685,신사동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GWANAK-SINDAEBANG-NANGOK,11620775,난곡동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEOCHO-GANGNAMSTN-WEST,11650520,서초2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEOCHO-GANGNAMSTN-WEST,11650581,반포4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEOCHO-GANGNAMSTN-WEST,11650530,서초3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEOCHO-GANGNAMSTN-WEST,11650510,서초1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEOCHO-GANGNAMSTN-WEST,11650660,내곡동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEOCHO-GYODAE,11650510,서초1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEOCHO-GYODAE,11650610,방배2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEOCHO-GYODAE,11650530,서초3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEOCHO-SEOCHO,11650530,서초3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEOCHO-SEOCHO,11650581,반포4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEOCHO-SEOCHO,11650510,서초1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEOCHO-SEOCHO,11650660,내곡동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEOCHO-BANPO-EXPRESSTERMINAL,11650581,반포4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEOCHO-BANPO-EXPRESSTERMINAL,11650550,반포본동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SEOCHO-JAMWON,11650540,잠원동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEOCHO-BANGBAE-SEORAE,11650590,방배본동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEOCHO-BANGBAE-SEORAE,11650621,방배4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEOCHO-BANGBAE-SEORAE,11650600,방배1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEOCHO-BANGBAE-SEORAE,11650620,방배3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEOCHO-YANGJAE,11650652,양재2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEOCHO-YANGJAE,11650651,양재1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEOCHO-YANGJAE,11680655,도곡1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SEOCHO-NAEGOK-CHEONGGYESAN,11650660,내곡동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGNAM-GANGNAMSTN,11680580,삼성1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-GANGNAMSTN,11680531,논현2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-GANGNAMSTN,11680650,역삼2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-GANGNAMSTN,11680565,청담동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-GANGNAMSTN,11680590,삼성2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-GANGNAMSTN,11680700,세곡동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-GANGNAMSTN,11680545,압구정동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-YEOKSAM-TEHERAN,11680640,역삼1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGNAM-SEOLLEUNG,11680630,대치4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGNAM-SEOLLEUNG,11680640,역삼1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-SEOLLEUNG,11680590,삼성2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-SAMSUNG-COEX,11680610,대치2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGNAM-SAMSUNG-COEX,11680580,삼성1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-SAMSUNG-COEX,11680590,삼성2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-CHEONGDAM,11680565,청담동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGNAM-CHEONGDAM,11680580,삼성1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-APGUJEONG,11680545,압구정동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGNAM-APGUJEONG,11680510,신사동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGNAM-SINSA-GAROSU,11680510,신사동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGNAM-SINSA-GAROSU,11680545,압구정동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-NONHYEON,11680521,논현1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGNAM-NONHYEON,11680531,논현2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-DAECHI-DOGOK,11680630,대치4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGNAM-DAECHI-DOGOK,11680656,도곡2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGNAM-DAECHI-DOGOK,11680610,대치2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-DAECHI-DOGOK,11680640,역삼1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-DAECHI-DOGOK,11680600,대치1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGNAM-SUSEO-SEGOK,11680750,수서동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGNAM-SUSEO-SEGOK,11680700,세곡동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-JAMSIL,11710710,잠실6동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-JAMSIL,11710562,방이2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-JAMSIL,11710690,잠실4동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-JAMSIL,11710650,잠실본동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-SONGRIDAN,11710580,송파1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-SONGRIDAN,11710600,석촌동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-SONGRIDAN,11710562,방이2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-BANGI,11710562,방이2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-BANGI,11710561,방이1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-BANGI,11710620,가락본동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-BANGI,11710570,오금동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-MUNJEONG,11710641,문정1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-MUNJEONG,11710642,문정2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-MUNJEONG,11710646,장지동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-MUNJEONG,11710620,가락본동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-GARAKMARKET,11710620,가락본동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-GARAKMARKET,11710631,가락1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-SEOKCHON-SAMJEON,11710650,잠실본동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-SEOKCHON-SAMJEON,11710610,삼전동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-SEOKCHON-SAMJEON,11710600,석촌동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-SEOKCHON-SAMJEON,11710580,송파1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-OLYMPICPARK,11710562,방이2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-WIRYE-SONGPA,11710600,석촌동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-WIRYE-SONGPA,11710580,송파1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-WIRYE-SONGPA,11710562,방이2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-WIRYE-SONGPA,11710590,송파2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-WIRYE-SONGPA,11710646,장지동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-WIRYE-SONGPA,11710570,오금동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-GEOYEO-MACHEON,11710550,마천2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-GEOYEO-MACHEON,11710531,거여1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-GEOYEO-MACHEON,11710532,거여2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-SONGPA-GEOYEO-MACHEON,11710570,오금동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-SONGPA-GEOYEO-MACHEON,11710540,마천1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGDONG-CHEONHO,11740610,천호2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGDONG-CHEONHO,11740650,성내2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGDONG-CHEONHO,11740620,천호3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGDONG-GANGDONG-GILDONG,11740685,길동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGDONG-GANGDONG-GILDONG,11740650,성내2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGDONG-GANGDONG-GILDONG,11740640,성내1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGDONG-GANGDONG-GILDONG,11740610,천호2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGDONG-GANGDONG-GILDONG,11740620,천호3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGDONG-GANGDONG-GILDONG,11740660,성내3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGDONG-AMSA,11740570,암사1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGDONG-AMSA,11740610,천호2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGDONG-AMSA,11740580,암사2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGDONG-GODEOK-SANGIL,11740550,고덕1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGDONG-GODEOK-SANGIL,11740540,명일2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGDONG-GODEOK-SANGIL,11740580,암사2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGDONG-GODEOK-SANGIL,11740620,천호3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGDONG-GODEOK-SANGIL,11740570,암사1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGDONG-GODEOK-SANGIL,11740700,둔촌2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGDONG-GODEOK-SANGIL,11740685,길동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,D
SEOUL-GANGDONG-DUNCHON,11740660,성내3동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGDONG-DUNCHON,11740700,둔촌2동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGDONG-MYEONGIL,11740570,암사1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
SEOUL-GANGDONG-MYEONGIL,11740530,명일1동,,manual_review,SRC-SEOUL-OA-15560,SEOUL_ADMIN_DONG_SHP_2023-10-20,C
